format,id,name,description,location,createdAt,lastModified,partitionColumns,clusteringColumns,numFiles,sizeInBytes,properties,minReaderVersion,minWriterVersion,tableFeatures,statistics,clusterByAuto,table_name
delta,6ba69ced-b092-4cf2-b0cb-7a2acaf2b19d,silver_dev.customer_riskrating_scoring.reference_residentflaghistory,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/b1cb368d-04e9-4b27-9efd-86e04c383da8,2026-04-08T06:52:56.13Z,2026-04-21T12:49:39Z,[],[],4,17047,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-6a02b94f-2b98-41a6-ba08-6c1d4d7d5584"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-c17504f9-14c4-4a86-b5df-0a8bf5a578ff""}",3,7,"[""appendOnly"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,reference_residentflaghistory
delta,e046ca93-953e-4e07-afe8-7d108b21d7c6,silver_dev.customer_riskrating_scoring.customer_bureauscore,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/b33b4d9d-6d4b-4770-9a4f-449842abd28e,2026-02-05T14:20:39.381Z,2026-03-24T14:21:06Z,[],[],5,249784,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-e54a8919-cf51-4243-b830-5f0dc17f8b1f"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-48837d1c-d5ee-4bee-825a-63d2ba70a924""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":49,""numDeletionVectors"":2}",true,customer_bureauscore
delta,54704999-6a22-4092-ac89-4d061e67f1b4,silver_dev.customer_riskrating_scoring.reference_inquiryhistory,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/b5967986-2be5-45f8-84bd-8562d4525705,2026-04-08T06:52:29.282Z,2026-04-21T12:49:56Z,[],[],4,64243,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-14d86e33-5912-4fac-885c-dc8dd0b3cdb3"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-1dba42e2-b3ec-44cf-9b14-44bddff42d9e""}",3,7,"[""appendOnly"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,reference_inquiryhistory
delta,50e8637f-2e4f-4835-a8b0-2c1c5acc6bf1,silver_dev.customer_riskrating_scoring.reference_telephoneinfo,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/b6c28926-ec83-44e4-ae21-0c5a94cdd020,2026-04-08T06:52:47.634Z,2026-04-21T12:49:24Z,[],[],22,408292,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-b141864b-a8f2-4fe5-8c09-65bf2a528a79"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-02580291-b3e0-4c40-ad80-dc6d52f4a6a3""}",3,7,"[""appendOnly"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,reference_telephoneinfo
delta,bfea87b8-d836-41cf-ba7c-9e10f2196a67,silver_dev.customer_riskrating_scoring.reference_lkp_scorerange,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/ba5448e7-6966-478e-829e-3d64182ddefe,2026-04-08T06:52:24.744Z,2026-04-21T12:49:37Z,[],[],4,14272,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-9eb0873a-2849-4a72-87d9-d5aafd06deb7"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-3ff18b1c-487f-4df1-be33-c15b41b56942""}",3,7,"[""appendOnly"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,reference_lkp_scorerange
delta,f67c33fd-c3d2-45df-bd51-994100c67720,silver_dev.customer_riskrating_scoring.reference_dobhistory,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/c80d3339-0412-4f06-a36d-94cb2a3a0e90,2026-04-08T06:52:42.443Z,2026-04-21T12:49:23Z,[],[],4,28247,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-afdebc3d-7ba7-4f0e-b7ff-ae2332ac8452"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-9f155f39-a756-43f8-9f09-8c926e8ba170""}",3,7,"[""appendOnly"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,reference_dobhistory
delta,b3b19145-f1cd-4f6e-b675-971e3170fbc9,silver_dev.customer_riskrating_scoring.reference_salarycredits_history,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/d6aab2a2-fd03-45f9-af83-5467190f128a,2026-04-08T06:52:46.629Z,2026-04-21T12:49:19Z,[],[],22,152772,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-c06c1e29-56a7-4fe8-9a23-72198dde13a6"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-e4c622b4-ba95-4aaa-9918-c2f2f56ec7df""}",3,7,"[""appendOnly"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,reference_salarycredits_history
delta,21ed6135-7d56-43c4-ad61-03771bddfcf9,silver_dev.customer_riskrating_scoring.reference_employmentinformation,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/d9a78ca6-e947-4512-bec0-79515a3342d0,2026-04-08T06:52:45.588Z,2026-04-21T12:49:19Z,[],[],22,169339,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-7b8937a4-fb9a-47f1-a380-ed8bf1067a1e"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-80ee650e-abec-413b-8d80-1b6a3bb3791c""}",3,7,"[""appendOnly"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,reference_employmentinformation
delta,7fd9f28a-bcdd-4496-bafa-744b5ebda973,silver_dev.customer_riskrating_scoring.reference_personalinfo,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/e288095d-28e5-4a07-b3e6-2b0190737744,2026-04-08T06:52:34.774Z,2026-04-21T12:49:17Z,[],[],24,341977,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-175f2b46-4940-400b-8bb3-bb688c3676f3"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-ac014178-886f-4849-987a-a4e1fd53bdbd""}",3,7,"[""appendOnly"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking""]","{""numRowsDeletedByDeletionVectors"":4,""numDeletionVectors"":2}",false,reference_personalinfo
delta,6dc03aab-db96-49d5-8b07-3c99877117e6,silver_dev.customer_riskrating_scoring.reference_accountdetails,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/e399c813-4fc0-4c66-bf4d-5921e6438835,2026-04-08T06:52:37.976Z,2026-04-21T12:49:52Z,[],[],4,136403,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-46c959a1-b2e3-4c1d-ae03-ff8a3f604ff9"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-200ce856-0ed1-4579-8eba-643cccd390b1""}",3,7,"[""appendOnly"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,reference_accountdetails
delta,a0b688b6-879e-4c98-9761-2732fb624145,silver_dev.customer_riskrating_scoring.reference_channel_type,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/e8ae7894-bd99-4593-b329-188147e7e45c,2025-08-20T06:44:01.577Z,2025-12-11T12:42:52Z,[],[],0,0,"{""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-ee6141be-bcc6-493e-8d66-5511e50dfff1"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-74dd64d0-f002-481a-8b5b-c9d20799dc8a""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_channel_type
delta,b9048aa1-0065-4089-846c-940d6143d4e7,silver_dev.customer_riskrating_scoring.reference_contractsdistribution,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/f1c3e4d4-ad80-4e8a-a5d6-fd131e6d2f0b,2026-04-08T06:52:48.672Z,2026-04-21T12:49:57Z,[],[],2,48994,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-1de15961-8415-494a-ae42-6db9d5a45416"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-2c142d1b-3a63-4086-809d-6d11271055b3""}",3,7,"[""appendOnly"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",false,reference_contractsdistribution
delta,0070dd5a-8e4f-4231-9d94-e5ea0ca6fdcb,silver_dev.customer_riskrating_scoring.customer_deliquency_history,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/f493f02d-004b-4a17-957e-b94a37574b8e,2025-12-29T07:25:30.577Z,2026-03-24T14:20:38Z,[],[],4,16441,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.checkpoint.writeStatsAsStruct"":""true"",""delta.writePartitionColumnsToParquet"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.checkpoint.writeStatsAsJson"":""false"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-ee97dc81-85c7-4820-98b6-1d8ee5c7c1b2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-36759ad2-75f6-446a-ad8e-af5d28d31c72""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,customer_deliquency_history
