format,id,name,description,location,createdAt,lastModified,partitionColumns,clusteringColumns,numFiles,sizeInBytes,properties,minReaderVersion,minWriterVersion,tableFeatures,statistics,clusterByAuto,table_name
delta,47a27a61-b69e-4a72-978c-854ce8317bfb,silver_dev.credit_card.reference_currency_code,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/b6383042-fa81-4a72-8f5a-9114640461f5,2025-12-11T10:24:36.954Z,2026-03-02T05:24:37Z,[],[],19,70313,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-17f9c7a1-bac1-4611-9bfe-1b9bf921ba4c"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-d9b188dd-8ac8-4d70-a706-1921281d46da""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":1,""numDeletionVectors"":1}",true,reference_currency_code
delta,71f4abd0-0364-470b-a8ad-76b694489eb2,silver_dev.credit_card.reference_regulators_classification,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/bf971d6b-d7e3-4911-b648-6b95ce4c9807,2025-06-22T10:02:20.715Z,2025-12-11T10:49:16Z,[],[],1,801148,"{""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-d63cbe13-d69e-4b34-817b-429d46e7c2c7"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-270dc764-bb36-42d8-a833-e9de6cbee44b""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_regulators_classification
delta,1d30f5df-0338-468d-a51a-c72d41a9b475,silver_dev.credit_card.reference_cust_cards,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/c3fe77f8-b8b5-425f-9b16-571ec10279ae,2026-01-20T09:36:44.269Z,2026-03-02T05:19:37Z,[],[],6,16869371,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-d170970c-ebe3-4f93-98f6-78eff4920cfb"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-81a6708e-3566-43e3-bd53-e7ba95d1b9d2""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":37943,""numDeletionVectors"":1}",true,reference_cust_cards
delta,e91ea47b-5620-4842-a916-3518d21fed45,silver_dev.credit_card.reference_interest_rate,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/c46b3a0e-0b85-4063-9a87-b73136f87526,2025-06-22T12:00:36.588Z,2025-12-11T10:48:48Z,[],[],1,39347110,"{""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-dddd25ab-b542-4584-bbde-45db526fd7e6"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-e2983164-ceca-428a-89c4-0ad8f2567d95""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_interest_rate
delta,6d2fd797-ac10-4c70-b366-802a9323b27e,silver_dev.credit_card.reference_segment,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/c54acfbd-148b-4734-b3dc-764b4ecacb79,2025-12-12T10:48:07.7Z,2026-03-02T05:19:18Z,[],[],2,8504,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-4dfb472a-b901-448c-98e1-423c7c715454"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-e5f7f486-c032-4564-a73a-47fbe8f6a630""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_segment
delta,7c571e12-7980-4b0d-a391-2d28da4695e3,silver_dev.credit_card.reference_product,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/c77ed37f-4c34-4c6d-8f34-870ea4c215e6,2025-12-12T10:07:46.717Z,2026-03-02T05:27:48Z,[],[],5,42311,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-44cffff4-3c90-4f4c-b965-81af6874a662"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-1bf6deb8-a9dd-488d-b97a-325e39f09f2f""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_product
delta,2f4a8074-a05b-4614-ad82-a62b9558e146,silver_dev.credit_card.reference_source_system_code,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/c8fe9734-fa50-4753-84c3-1e4a0a658be0,2025-12-11T10:26:47.9Z,2025-12-11T10:48:05Z,[],[],0,0,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-98a21f3b-bae7-438a-aa62-e73b3719abbb"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-0b1143f3-3b08-4f49-ab03-70a02544de89""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_source_system_code
delta,d42577bc-bf0d-46c9-8fe9-114f893f6611,silver_dev.credit_card.reference_block_status,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/cae1fa2b-4cde-4e7b-8152-76b13dc6ee57,2025-12-11T10:21:54.494Z,2026-03-02T05:19:03Z,[],[],1,3538,"{""delta.parquet.compression.codec"":""zstd"",""delta.autoOptimize.autoCompact"":""true"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-bdda853e-1837-461c-8f73-c976a1e67c94"",""delta.autoOptimize.optimizeWrite"":""true"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-4b3fc19c-7536-43ce-9f0d-1118ceedf711""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_block_status
delta,64621425-bdea-4fb7-9fc3-ff36d147284e,silver_dev.credit_card.reference_event,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/d41cf21f-8e20-4574-bd04-47d02dee16d4,2026-01-02T10:34:26.229Z,2026-03-02T10:19:19Z,[],[],327,17061394547,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-3eaceb81-1cd1-4e4d-b073-6569c06b771f"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-e0981e52-849c-4566-8b05-4acf1ef680e4""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":5347324,""numDeletionVectors"":4}",true,reference_event
delta,afafc324-c626-4312-a626-7abcef109493,silver_dev.credit_card.credit_card_receivables,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/e1073200-238e-4b1e-9ef7-0319c728c249,2025-06-23T03:22:41.673Z,2025-12-11T10:48:31Z,[],[],2,162708737,"{""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-54dbc4eb-938b-4e8e-957e-f3237b90767a"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-270160e8-1ec9-4a98-a880-3a42c1254e4a""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,credit_card_receivables
delta,dd2dd867-dc58-4dea-9f08-3f86263b4cb8,silver_dev.credit_card.reference_credit_card_payment_schedule,null,abfss://silver-dev@rakbankdatapdevdls001.dfs.core.windows.net/__unitystorage/catalogs/c36638e6-a826-42ac-9620-24bed62c8227/tables/f23e1c19-8876-43fb-8d0e-54eca7a91eeb,2025-12-30T16:54:07.797Z,2026-03-02T05:23:28Z,[],[],4,12005334,"{""delta.parquet.compression.codec"":""zstd"",""delta.enableDeletionVectors"":""true"",""delta.enableRowTracking"":""true"",""delta.checkpointPolicy"":""v2"",""delta.rowTracking.materializedRowCommitVersionColumnName"":""_row-commit-version-col-a691684e-2231-4081-a4fe-8967d48ebb3d"",""delta.rowTracking.materializedRowIdColumnName"":""_row-id-col-7c7f6a66-e842-4976-9ec8-53e1970465cd""}",3,7,"[""appendOnly"",""clustering"",""deletionVectors"",""domainMetadata"",""invariants"",""rowTracking"",""v2Checkpoint""]","{""numRowsDeletedByDeletionVectors"":0,""numDeletionVectors"":0}",true,reference_credit_card_payment_schedule
